tweet_id,tag
212,#dayton
212,#oh
212,#politics
213,#france
213,#politics
214,#heiko_maas
214,#politics
214,#former
215,#politics
215,#government
216,#uk
216,#politics
217,#academicfreedom
217,#politics
218,#crypto
218,#politics
218,#money
218,#taxes
218,#people
218,#cryptocurrency
218,#bitcoin
218,#btc
218,#altcoins
218,#usa
219,#politics
219,#allprogressivescongressapc
219,#asiwajubolatinubu
220,#featured
220,#politics
221,#gvwire
221,#news
221,#politics
221,#worldnews
221,#ukraine
221,#ukrainian
221,#zelenskyy
221,#kyiv
221,#odesa
221,#mariupol
221,#putin
221,#russia
221,#russian
221,#moscow
221,#war
221,#invasion
221,#biden
221,#nuclear
221,#nuclearweapons
222,#socialmedia
222,#miytube
222,#news
222,#sports
222,#politics
222,#entertainmentnews
222,#dating
222,#informationseeking
222,#jobs
222,#issues
222,#protests
222,#life
222,#businessnews
222,#cryptocurrency
222,#stocksinnews
222,#housing
222,#police
223,#america
223,#news
223,#trump
223,#infowars
223,#freespeech
223,#politics
224,#politics
224,#nigeria
225,#politics
225,#democracy
226,#tendencias
226,#politics
227,#greece
227,#politics
227,#european
228,#bnnrussia
228,#russia
228,#prisonerswap
228,#us
228,#politics
229,#socialmedia
229,#miytube
229,#news
229,#sports
229,#politics
229,#entertainmentnews
229,#dating
229,#informationseeking
229,#jobs
229,#issues
229,#protests
229,#life
229,#businessnews
229,#cryptocurrency
229,#stocksinnews
229,#police
230,#covid
230,#hysteria
230,#horror
230,#figures
230,#corona
230,#years
230,#measures
230,#help
230,#politics
231,#news
231,#politics
232,#breaking
232,#breakingnews
232,#politics
232,#usa
232,#news
232,#newsbreak
232,#trending
232,#entertainment
232,#sports
232,#hockey
232,#baseball
232,#tennis
232,#football
232,#markets
232,#stock
232,#sp500
233,#breaking
233,#breakingnews
233,#politics
233,#usa
233,#news
233,#newsbreak
233,#trending
233,#entertainment
233,#sports
233,#hockey
233,#baseball
233,#tennis
233,#football
233,#markets
233,#stock
233,#sp500
234,#nyctastemakers
234,#politics
234,#laurenforte
234,#latinaequalpayday
234,#equalpayday
234,#latina
234,#latinx
234,#paygap
235,#democratic
235,#election
235,#diplomacy
235,#politics
236,#libertarianswhomakeart
236,#libertarian
236,#liberty
236,#freedom
236,#freemarket
236,#individualism
236,#voluntaryism
236,#antistate
236,#nomorewar
236,#endthefed
236,#politics
236,#libertarianart
237,#politics
237,#media
238,#dranbumaniramadoss
238,#pmk
238,#chennai
238,#city
238,#clean
238,#tngovt
238,#mkstalin
238,#politics
238,#chennai
238,#tamilnadu
239,#voiceandviewpoint
239,#politics
239,#representation
239,#california
240,#cryptocurrencies
240,#wsj
240,#ftx
240,#ftxscandal
240,#politics
241,#technology
241,#politics
242,#bnppolitics
242,#bangladesh
242,#politics
243,#india
243,#politics
243,#politicians
243,#policymaking
243,#survey
243,#youthandpolitics
243,#students
243,#academictwitter
244,#bnppolitics
244,#bangladesh
244,#politics
245,#prolife
245,#government
245,#politics
245,#legalnews
246,#world
246,#france
246,#germany
246,#austria
246,#environment
246,#climatechange
246,#politics
246,#foreignaffairs
246,#corporations
246,#airfrance
246,#railway
246,#europeancommission
246,#sustainabletraveling
246,#shorthaulflights
247,#voiceandviewpoint
247,#politics
247,#karenbass
248,#mediaaz
248,#news
248,#azerbaijan
248,#politics
249,#nawazshahbaz
249,#pmln
249,#politics
249,#pakistan
250,#breaking
250,#breakingnews
250,#politics
250,#usa
250,#news
250,#newsbreak
250,#trending
250,#entertainment
250,#sports
250,#hockey
250,#baseball
250,#tennis
250,#football
250,#markets
250,#stock
250,#sp500
251,#america
251,#news
251,#trump
251,#infowars
251,#freespeech
251,#politics
252,#america
252,#news
252,#trump
252,#infowars
252,#freespeech
252,#politics
253,#opinion
253,#analysis
253,#argentina
253,#politics
253,#cfk
253,#cristina
254,#politics
